NCM;categoria;descricao;IPI;uTrib
08134090;"FRUTA; CASCAS DE CITROS (CITRINOS*) E DE MELÕES";08134090 - OUTRAS FRUTAS SECAS;0;KG
08135000;"FRUTA; CASCAS DE CITROS (CITRINOS*) E DE MELÕES";08135000 - MISTURAS DE FRUTAS SECAS OU CASCA RIJA;0;KG
08140000;"FRUTA; CASCAS DE CITROS (CITRINOS*) E DE MELÕES";08140000 - CASCAS CITR., MELÕES, MELANC.,FRESCAS,SECAS;NT;KG
09011110;CAFÉ, CHÁ, MATE E ESPECIARIAS;09011110 - CAFÉ NÃO TORRADO,NÃO DESCAFEINADO,EM GRÃO;NT;TON
09011190;CAFÉ, CHÁ, MATE E ESPECIARIAS;09011190 - OUTROS CAFÉS, Ñ TORRADOS,Ñ DESCAFEINADOS;NT;KG
09011200;CAFÉ, CHÁ, MATE E ESPECIARIAS;09011200 - CAFÉ NÃO TORRADO, DESCAFEINADO;0;KG
09012100;CAFÉ, CHÁ, MATE E ESPECIARIAS;09012100 - CAFÉ TORRADO, NÃO DESCAFEINADO;0;KG
09012200;CAFÉ, CHÁ, MATE E ESPECIARIAS;09012200 - CAFÉ TORRADO, DESCAFEINADO;0;KG
09019000;CAFÉ, CHÁ, MATE E ESPECIARIAS;09019000 - CASCA,PELÍCULA DE CAFÉ, SUCEDÂNEOS DO CAFÉ;0;KG
09021000;CAFÉ, CHÁ, MATE E ESPECIARIAS;09021000 - CHÁ VERDE, Ñ FERM.EMBALAG.IMEDIATA SUP.3KG;0;KG
09022000;CAFÉ, CHÁ, MATE E ESPECIARIAS;09022000 - CHÁ VERDE, Ñ FERMENTADO EM OUTRAS FORMAS;0;KG
09023000;CAFÉ, CHÁ, MATE E ESPECIARIAS;09023000 - CHÁ PRTO,FERM/PARC.FERM.EMB.IMED.Ñ/SUP 3KG;0;KG
09024000;CAFÉ, CHÁ, MATE E ESPECIARIAS;09024000 - CHÁ PRETO,FERM.PARC.FERM QQ.OUTS.FORMAS;0;KG
09030010;CAFÉ, CHÁ, MATE E ESPECIARIAS;09030010 - MATE SIMPLESMENTE CANCHEADO;NT;KG
09030090;CAFÉ, CHÁ, MATE E ESPECIARIAS;09030090 - OUTROS MATES;NT;KG
09041100;CAFÉ, CHÁ, MATE E ESPECIARIAS;09041100 - PIMENTA(#PIPER#),NÃO TRITURADA, NEM EM PÓ;NT;KG
09041200;CAFÉ, CHÁ, MATE E ESPECIARIAS;09041200 - PIMENTA(#PIPER#),TRITURADA OU EM PÓ;0;KG
09042100;CAFÉ, CHÁ, MATE E ESPECIARIAS;09042100 - PIMENTÕES E PIMENTAS, SECOS Ñ TRITURADOS NEM EM PÓ;0;KG
09042200;CAFÉ, CHÁ, MATE E ESPECIARIAS;09042200 - PIMENTÕES E PIMENTAS, SECOS, TRITURADOS OU EM PÓ;0;KG
09051000;CAFÉ, CHÁ, MATE E ESPECIARIAS;09051000 - BAUNILHA Ñ TRITURADA NEM EM PÓ;NT;KG
09052000;CAFÉ, CHÁ, MATE E ESPECIARIAS;09052000 - BAUNILHA TRITURADA OU EM PÓ;NT;KG
09061100;CAFÉ, CHÁ, MATE E ESPECIARIAS;09061100 - CANELA E FLOR DE CANELEIRA Ñ TRIT.NEM EM PÓ;NT;KG
09061900;CAFÉ, CHÁ, MATE E ESPECIARIAS;09061900 - OUTS.CANELA/FLOR CANEL. Ñ/TRITURS. NEM EM PÓ;NT;KG
09062000;CAFÉ, CHÁ, MATE E ESPECIARIAS;09062000 - CANELA E FLOR DE CANELEIRA TRIT. OU EM PÓ;0;KG
09071000;CAFÉ, CHÁ, MATE E ESPECIARIAS;09071000 - CRAVO-DA-ÍNDIA (FRUTOS,FLORES/PENDÚCULOS) Ñ TRIT.Ñ PÓ;NT;KG
09072000;CAFÉ, CHÁ, MATE E ESPECIARIAS;09072000 - CRAVO-DA-ÍNDIA (FRUTOS,FLORES/PENDÚCULOS)TRITUR./EM PÓ;0;KG
09081100;CAFÉ, CHÁ, MATE E ESPECIARIAS;09081100 - NOZ-MOSCADA Ñ TRITURADA NEM EM PÓ;0;KG
09081200;CAFÉ, CHÁ, MATE E ESPECIARIAS;09081200 - NOZ-MOSCADA TRITURADA OU EM PÓ;0;KG
09082100;CAFÉ, CHÁ, MATE E ESPECIARIAS;09082100 - MACIS Ñ TRITURADOS NEM EM PÓ;0;KG
09082200;CAFÉ, CHÁ, MATE E ESPECIARIAS;09082200 - MACIS TRITURADOS OU EM PÓ;0;KG
09083100;CAFÉ, CHÁ, MATE E ESPECIARIAS;09083100 - AMOMOS E CARDAMOMOS Ñ TRITURADOS NEM EM PÓ;0;KG
09083200;CAFÉ, CHÁ, MATE E ESPECIARIAS;09083200 - AMOMOS E CARDAMOMOS TRITURADOS OU EM PÓ;0;KG
09092100;CAFÉ, CHÁ, MATE E ESPECIARIAS;09092100 - SEMENTES DE COENTRO Ñ TRITURADOS NEM EM PÓ;0;KG
09092200;CAFÉ, CHÁ, MATE E ESPECIARIAS;09092200 - SEMENTES DE COENTRO TRITURADOS OU EM PÓ;0;KG
09093100;CAFÉ, CHÁ, MATE E ESPECIARIAS;09093100 - SEMENTES DE COMINHO Ñ TRITURADOS NEM EM PÓ;0;KG
09093200;CAFÉ, CHÁ, MATE E ESPECIARIAS;09093200 - SEMENTES DE COMINHO TRITURADOS OU EM PÓ;0;KG
09096110;CAFÉ, CHÁ, MATE E ESPECIARIAS;09096110 - SEMENTES DE ANIS (ERVA-DOCE) Ñ TRITURADAS NEM EM PÓ;0;KG
09096120;CAFÉ, CHÁ, MATE E ESPECIARIAS;09096120 - SEMENTES D/BADIANA (ANIS-ESTRELADO) Ñ TRITUR.NEM EM PÓ;0;KG
09096190;CAFÉ, CHÁ, MATE E ESPECIARIAS;"09096190 - OUTS. SEMENT. FUNCHO/ALCAR.;BAGAS ZIMBRO,Ñ TRIT.Ñ PÓ";0;KG
09096210;CAFÉ, CHÁ, MATE E ESPECIARIAS;09096210 - SEMENTES DE ANIS (ERVA-DOCE) TRITURADAS OU EM PÓ;0;KG
09096220;CAFÉ, CHÁ, MATE E ESPECIARIAS;09096220 - SEMENTES D/BADIANA (ANIS-ESTRELADO)TRITURADAS OU EM PÓ;0;KG
09096290;CAFÉ, CHÁ, MATE E ESPECIARIAS;"09096290 - OUTS. SEMENT. FUNCHO/ALCAR.;BAGAS ZIMBRO,TRITURAD./PÓ";0;KG
09101100;CAFÉ, CHÁ, MATE E ESPECIARIAS;09101100 - GENGIBRE Ñ TRITURADO NEM EM PÓ;0;KG
09101200;CAFÉ, CHÁ, MATE E ESPECIARIAS;09101200 - GENGIBRE TRITURADO OU EM PÓ;0;KG
09102000;CAFÉ, CHÁ, MATE E ESPECIARIAS;09102000 - AÇAFRÃO;0;KG
09103000;CAFÉ, CHÁ, MATE E ESPECIARIAS;09103000 - AÇAFRÃO-DA-TERRA (CURCUMA*);0;KG
09109100;CAFÉ, CHÁ, MATE E ESPECIARIAS;09109100 - MISTURA DE PROD. DAS POSIÇÕES 0904. A 0910.;0;KG
09109900;CAFÉ, CHÁ, MATE E ESPECIARIAS;09109900 - OUTRAS ESPECIARIAS;0;KG
10011100;CEREAIS;10011100 - TRIGO DURA PARA SEMEADURA;NT;KG
10011900;CEREAIS;10011900 - OUTROS TRIGOS DUROS;NT;KG
10019100;CEREAIS;10019100 - OUTROS TRIGO/MISTURA COM CENTEIO (MÉTEIL) P/SEMEADURA;NT;KG
10019900;CEREAIS;10019900 - OUTROS TRIGO E MISTURA COM CENTEIO (MÉTEIL);NT;KG
10021000;CEREAIS;10021000 - CENTEIO PARA SEMEADURA;NT;KG
10029000;CEREAIS;10029000 - OUTROS CENTIO;NT;KG
10031000;CEREAIS;10031000 - CEVADA PARA SEMEADURA;NT;KG
10039010;CEREAIS;10039010 - CEVADA CERVEJEIRA;NT;KG
10039080;CEREAIS;10039080 - OUTRAS CEVADA, EM GRÃO;NT;KG
10039090;CEREAIS;10039090 - QQ. OUTRAS CEVADA;NT;KG
10041000;CEREAIS;10041000 - AVEIA PARA SEMEADURA;NT;KG
10049000;CEREAIS;10049000 - OUTRAS AVEIA;NT;KG
10051000;CEREAIS;10051000 - MILHO PARA SEMEADURA;NT;KG
10059010;CEREAIS;10059010 - OUTROS ESPÉCIES DE MILHO, EM GRÃO;NT;KG
10059090;CEREAIS;10059090 - OUTROS TIPOS DE MILHO;NT;KG
10061010;CEREAIS;10061010 - ARROZ COM CASCA(#PADDY#), PARA SEMEADURA;NT;KG
10061091;CEREAIS;10061091 - ARROZ (#PADDY#) COM CASCA, PARBOILIZADO;NT;KG
10061092;CEREAIS;10061092 - ARROZ (#PADDY#) COM CASCA, NÃO PARBOILIZADO;NT;KG
10062010;CEREAIS;10062010 - ARROZ DESCASCADO(#CARGO#), PARBOILIZADO;NT;KG
10062020;CEREAIS;10062020 - ARROZ DESCASCADO(#CARGO#), NÃO PARBOILIZADO;NT;KG
10063011;CEREAIS;10063011 - ARROZ SEMIBRANQ.OU BRANQ.,PARB, POLIDO;NT;KG
10063019;CEREAIS;10063019 - OUTS.TIPOS DE ARROZ,SEMIBRANQ./BRANQ.,PARB.;NT;KG
10063021;CEREAIS;10063021 - ARROZ SEMIBRANQ.OU BRANQ.Ñ PARBOIL.,POLIDO;NT;KG
10063029;CEREAIS;10063029 - OUTS.TIPOS D/ARROZ,SEMIBRANQ./BRANQ.,PARB.;NT;KG
10064000;CEREAIS;10064000 - ARROZ QUEBRADO;NT;KG
10071000;CEREAIS;10071000 - SOGRO DE GRÃO PARA SEMEADURA;NT;KG
10079000;CEREAIS;10079000 - OUTROS SOGROS DE GRÃO;NT;KG
10081010;CEREAIS;10081010 - TRIGO MOURISCO PARA SEMEADURA;NT;KG
10081090;CEREAIS;10081090 - OUTROS TIPOS DE TRIGO MOURISCO;NT;KG
10082110;CEREAIS;10082110 - PAINÇO PARA SEMADURA MILHETO (PENNISETUM GLAUCUM);NT;KG
10082190;CEREAIS;10082190 - OUTROS PAINÇOS PARA SEMEADURA;NT;KG
10082910;CEREAIS;10082910 - PAINÇO MILHETO (PENNISETUM GLAUCUM);NT;KG
10082990;CEREAIS;10082990 - OUTROS TIPOS DE PAINÇO;NT;KG
10083010;CEREAIS;10083010 - ALPISTE PARA SEMEADURA;NT;KG
10083090;CEREAIS;10083090 - OUTROS TIPOS DE ALPISTE;NT;KG
10084010;CEREAIS;10084010 - MILHÃ (DIGITARIA SPP.) PARA SEMEADURA;NT;KG
10084090;CEREAIS;10084090 - OUTROS MILHÃ (DIGITARIA SPP);NT;KG
10085010;CEREAIS;10085010 - QUINOA (CHENOPODIUM QUINOA) PARA SEMEADURA;NT;KG
10085090;CEREAIS;10085090 - OUTROS QUINOA (CHENOPODIUM QUINOA);NT;KG
10086010;CEREAIS;10086010 - TRITICALE PARA SEMEADURA;NT;KG
10086090;CEREAIS;10086090 - OUTROS TRITICALE;NT;KG
10089010;CEREAIS;10089010 - OUTROS CERAIS PARA SEMEADURA;NT;KG
10089090;CEREAIS;10089090 - OUTROS TIPOS DE CEREAIS;NT;KG
11010010;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11010010 - FARINHAS DE TRIGO;NT;KG
11010020;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11010020 - FARINHAS DE MISTURA DE TRIGO COM CENTEIO;0;KG
11022000;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11022000 - FARINHA DE MILHO;NT;KG
11029000;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11029000 - OUTS.FARINHAS D/CERS.,EXC.D/TRIGO/MIST.C/CENT.(MÉTEIL);0;KG
11031100;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11031100 - GRUMOS E SÊMOLAS, DE TRIGO;0;KG
11031300;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11031300 - GRUMOS E SÊMOLAS, DE MILHO;0;KG
11031900;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11031900 - GRUMOS E SÊMOLAS, DE OUTROS CEREAIS;0;KG
11032000;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11032000 - #PELLETS# DE CEREAIS;0;KG
11041200;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11041200 - GRÃOS DE AVEIA, ESMAGADOS OU EM FLOCOS;0;KG
11041900;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11041900 - GRÃOS DE OUTROS CEREAIS, ESMAG.OU FLOCOS;0;KG
11042200;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11042200 - GRÃOS DESCASC.,CORTADOS. OU PART. DE AVEIA;0;KG
11042300;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11042300 - GRÃOS DESCASC.,CORT.OU PARTIDOS DE MILHO;0;KG
11042900;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11042900 - OUTS. GRÃO TRAB. DE OUTROS CEREAIS;0;KG
11043000;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11043000 - GERMES DE CEREAIS,INTEIR.,ESMAG.,FLOC/MOÍDOS;0;KG
11051000;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11051000 - FARINHA, SÊMOLA E PÓ DE BATATA;0;KG
11052000;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11052000 - FLOCOS, GRÂNULOS E #PELLETS#, DE BATATA;0;KG
11061000;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11061000 - FARINHAS,SÊM.,PÓ D/LEGUMS.DE VAG.SECS,P.0713;0;KG
11062000;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11062000 - FARINHAS, SÊMS.D/SAGU,D/RAÍZ/TUBÉRC.POS.0714;0;KG
11063000;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11063000 - FARINHAS,SÊMOLAS E PÓS DOS PRODS. DO CAP.08;0;KG
11071010;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11071010 - MALTE INTEIRO OU PARTIDO, NÃO TORRADO;5;KG
11071020;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11071020 - MALTE MOÍDO OU EM FARINHA, NÃO TORRADO;5;KG
11072010;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11072010 - MALTE INTEIRO OU PARTIDO, TORRADO;5;KG
11072020;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11072020 - MALTE MOÍDO OU EM FARINHA, TORRADO;5;KG
11081100;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11081100 - AMIDO DE TRIGO;0;KG
11081200;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11081200 - AMIDO DE MILHO;0;KG
11081300;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11081300 - FÉCULA DE BATATA;0;KG
11081400;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11081400 - FÉCULA DE MANDIOCA;0;KG
11081900;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11081900 - OUTROS AMIDOS E FÉCULAS;0;KG
11082000;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11082000 - INULINA;0;KG
11090000;"PRODUTOS DA INDÚSTRIA DE MOAGEM; MALTE; AMIDOS E FÉCULAS; INULINA; GLÚTEN DE TRIGO";11090000 - GLÚTEN DE TRIGO, MESMO SECO;0;KG
12011000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12011000 - SOJA MESMO TRITURADA PARA SEMEADURA;NT;KG
12019000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12019000 - OUTRAS SOJA MESMO TRITURADA;NT;TON
12023000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12023000 - AMENDOINS Ñ/TORRADOS,DESCASC.MESMO TRITUR.P/SEMEADURA;NT;KG
12024100;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12024100 - COM CASCA;NT;KG
12024200;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12024200 - DESCASCADOS, MESMO TRITURADOS;NT;KG
12030000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12030000 - COPRA EM GRÃOS;NT;KG
12040010;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12040010 - LINHAÇA PARA SEMEADURA, MESMO TRITURADA;NT;KG
12040090;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12040090 - OUTRAS ESPÉCIES DE LINHAÇA, MESMO TRITURADA;NT;KG
12051010;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12051010 - SEMT.NABO SILV./COLZA.BX.TEOR/AC.ERÚC.P/SEM.;NT;KG
12051090;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12051090 - OUTS.SEMTS NABO SILV/COLZA BX.T/AC.ER. P/SEM.;NT;KG
12059010;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12059010 - OUTS.SEMTS.NABO SILV/COLZA TRIT. P/SEMEADURA;NT;KG
12059090;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12059090 - OUTS.SEMTS.NABO SILV/COLZA TRIT.EXC.P/SEM.;NT;KG
12060010;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12060010 - SEMENTES DE GIRASSOL, MMO TRIT.P/SEMEADURA;NT;KG
12060090;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12060090 - OUTRAS SEMTS. DE GIRASSOL,MESMO TRITURADAS;NT;KG
12071010;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12071010 - NOZES E AMÊNDOAS D/PALMA (PALMISTE) P/SEM.MESMO TRITUR.;NT;KG
12071090;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12071090 - OUTRAS NOZES E AMÊNDOAS D/PALMA(PALMISTE), TRITURADOS;NT;KG
12072100;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12072100 - SEMENTES DE ALGODÃO P/SEMEADURA MESMO TRITURADOS;NT;KG
12072900;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12072900 - OUTRAS SEMENTES DE ALGODÃO MESMO TRITURADOS;NT;KG
12073010;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12073010 - SEMENTES DE RÍCINIO PARA SEMEADURA MESMO TRITURADOS;NT;KG
12073090;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12073090 - OUTRAS SEMENTES DE RÍCINIO MESMO TRITURADOS;NT;KG
12074010;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12074010 - SEMENTES D/GERGELIN, MMO TRIT. P/SEMEADURA;NT;KG
12074090;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12074090 - OUTS.SEMENTES DE GERGELIN, MMO TRITURADA;NT;KG
12075010;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12075010 - SEMENTES DE MOSTARDA,MMO TRIT.P/SEMEADURA;NT;KG
12075090;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12075090 - OUTS.SEMENTES DE MOSTARDA,MMO TRITURADA;NT;KG
12076010;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12076010 - SEMENTES D/CÁRTAMO P/SEMEADURA MESMO TRITURADOS;NT;KG
12076090;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12076090 - OUTRAS SEMENTES DE CÁRTAMO MESMO TRITURADOS;NT;KG
12077010;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12077010 - SEMENTES DE MELÃO PARA SEMEADURA MESMO TRITURADOS;NT;KG
12077090;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12077090 - OUTRAS SEMENTES DE MELÃO MESMO TRITURADOS;NT;KG
12079110;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12079110 - SEMENTES DE DORMID/PAPOULA MMO TRIT.P/SEM.;NT;KG
12079190;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12079190 - OUTS.SEMENTES DE DORMIDEIRA OU PAPOULA;NT;KG
12079910;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12079910 - OUTS.SEM.E FRUTOS OLEAGINOSOS, MESMO TRIT.P/SEMEADURA;NT;KG
12079990;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12079990 - OUTROS;NT;KG
12081000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12081000 - FARINHA DE SOJA;0;KG
12089000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12089000 - OUTS.FARINHAS DE SEMENT.E FRUT.OLEAGINOSOS;0;KG
12091000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12091000 - SEMENTES DE BETERRABA SACARINA P/ SEMEAD.;NT;KG
12092100;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";12092100 - SEMENTES DE ALFAFA, PARA SEMEADURA;NT;KG
